clip,policy,frames,fps,n_bins,n_bins_eligible,bin_eligible_frac,bin_score_mean,infeasible_frac,severe_frac,severe_frac_guarded,feasible_frac_kept,n_severe_windows,screen_schema,screen_gap_m
KIT_378_push_recovery_right05_poses_100_jpos,assumed_eligible,325,50.0,7,7,1.0,1.0,0.043076923076923075,,,,,assumed,
KIT_378_push_recovery_stand_left01_poses_100_jpos,assumed_eligible,186,50.0,4,4,1.0,1.0,0.08064516129032258,,,,,assumed,
KIT_378_push_recovery_stand_right08_poses_100_jpos,assumed_eligible,226,50.0,5,5,1.0,1.0,0.04424778761061947,,,,,assumed,
KIT_379_push_recovery_back10_poses_100_jpos,assumed_eligible,200,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_379_push_recovery_front01_poses_100_jpos,assumed_eligible,200,50.0,4,4,1.0,1.0,0.01,,,,,assumed,
KIT_379_push_recovery_front06_poses_100_jpos,assumed_eligible,300,50.0,6,6,1.0,1.0,0.01,,,,,assumed,
KIT_379_push_recovery_left08_poses_100_jpos,assumed_eligible,288,50.0,6,6,1.0,1.0,0.07291666666666667,,,,,assumed,
KIT_379_push_recovery_stand_back06_poses_100_jpos,assumed_eligible,138,50.0,3,3,1.0,1.0,0.0,,,,,assumed,
KIT_379_push_recovery_stand_left10_poses_100_jpos,assumed_eligible,138,50.0,3,3,1.0,1.0,0.007246376811594203,,,,,assumed,
KIT_379_push_recovery_stand_right01_poses_100_jpos,assumed_eligible,275,50.0,6,6,1.0,1.0,0.05454545454545454,,,,,assumed,
KIT_379_push_recovery_stand_right07_poses_100_jpos,assumed_eligible,175,50.0,4,4,1.0,1.0,0.02857142857142857,,,,,assumed,
KIT_3_Drinking09_poses_100_jpos,assumed_eligible,399,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_3_balancing01_poses_100_jpos,assumed_eligible,559,50.0,12,12,1.0,1.0,0.0,,,,,assumed,
KIT_3_bend_left05_poses_100_jpos,assumed_eligible,329,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_3_bend_left08_poses_100_jpos,assumed_eligible,350,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_3_bend_right05_poses_100_jpos,assumed_eligible,257,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_3_bow_slight02_poses_100_jpos,assumed_eligible,225,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_3_bow_slight03_poses_100_jpos,assumed_eligible,273,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_3_go_over_beam01_poses_100_jpos,screened,518,50.0,11,7,0.6363636363636364,0.6763636363636364,0.3436293436293436,0.3436293436293436,0.3436293436293436,0.6563706563706564,1,torque_limited,0.06
KIT_3_golf_drive01_poses_100_jpos,assumed_eligible,315,50.0,7,7,1.0,1.0,0.015873015873015872,,,,,assumed,
KIT_3_inspect_shoe_sole07_poses_100_jpos,assumed_eligible,459,50.0,10,10,1.0,1.0,0.08714596949891068,,,,,assumed,
KIT_3_jump_left05_poses_100_jpos,assumed_eligible,218,50.0,5,5,1.0,1.0,0.027522935779816515,,,,,assumed,
KIT_3_jump_up04_poses_100_jpos,assumed_eligible,291,50.0,6,6,1.0,1.0,0.01718213058419244,,,,,assumed,
KIT_3_kick_high_right03_poses_100_jpos,screened,227,50.0,5,4,0.8,0.8400000000000001,0.1762114537444934,0.1762114537444934,0.1762114537444934,0.8237885462555066,1,torque_limited,0.06
KIT_3_kneel_down_with_both_hands08_poses_100_jpos,assumed_eligible,288,50.0,6,6,1.0,1.0,0.07291666666666667,,,,,assumed,
KIT_3_kneel_down_with_left_hand04_poses_100_jpos,assumed_eligible,453,50.0,10,10,1.0,1.0,0.037527593818984545,,,,,assumed,
KIT_3_kneel_down_with_stool_left_hand08_poses_100_jpos,assumed_eligible,248,50.0,5,5,1.0,1.0,0.0967741935483871,,,,,assumed,
KIT_3_kneel_down_with_stool_right_hand04_poses_100_jpos,assumed_eligible,325,50.0,7,7,1.0,1.0,0.05846153846153846,,,,,assumed,
KIT_3_kneel_up_from_crawl02_poses_100_jpos,assumed_eligible,223,50.0,5,5,1.0,1.0,0.026905829596412557,,,,,assumed,
KIT_3_kneel_up_with_left_hand05_poses_100_jpos,assumed_eligible,193,50.0,4,4,1.0,1.0,0.03626943005181347,,,,,assumed,
KIT_3_lean_on_table01_poses_100_jpos,assumed_eligible,353,50.0,8,8,1.0,1.0,0.08781869688385269,,,,,assumed,
KIT_3_lean_over_table05_poses_100_jpos,assumed_eligible,551,50.0,12,12,1.0,1.0,0.0,,,,,assumed,
KIT_3_lean_over_table14_poses_100_jpos,assumed_eligible,489,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_3_parkour05_poses_100_jpos,assumed_eligible,722,50.0,15,15,1.0,1.0,0.0,,,,,assumed,
KIT_3_push_from_the_left_side09_poses_100_jpos,assumed_eligible,244,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_3_seesaw01_poses_100_jpos,assumed_eligible,287,50.0,6,6,1.0,1.0,0.08362369337979095,,,,,assumed,
KIT_3_seesaw_backwards07_poses_100_jpos,screened,674,50.0,14,10,0.7142857142857143,0.7471428571428572,0.2433234421364985,0.2433234421364985,0.2433234421364985,0.7373887240356083,3,torque_limited,0.06
KIT_3_squat05_poses_100_jpos,screened,275,50.0,6,4,0.6666666666666666,0.7633333333333333,0.2581818181818182,0.2581818181818182,0.2581818181818182,0.7418181818181818,1,torque_limited,0.06
KIT_3_step_over_gap02_poses_100_jpos,assumed_eligible,280,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_3_stomp_right02_poses_100_jpos,assumed_eligible,258,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_3_stomp_right04_poses_100_jpos,assumed_eligible,229,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_3_tennis_forehand_left05_poses_100_jpos,assumed_eligible,297,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_3_tennis_smash_right05_poses_100_jpos,assumed_eligible,295,50.0,6,6,1.0,1.0,0.04406779661016949,,,,,assumed,
KIT_3_throw_left02_poses_100_jpos,assumed_eligible,238,50.0,5,5,1.0,1.0,0.02100840336134454,,,,,assumed,
KIT_3_throw_right03_poses_100_jpos,assumed_eligible,272,50.0,6,6,1.0,1.0,0.051470588235294115,,,,,assumed,
KIT_3_turn_right10_poses_100_jpos,assumed_eligible,259,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_3_walk_with_left_support02_poses_100_jpos,assumed_eligible,377,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_3_walk_with_left_support_table01_poses_100_jpos,assumed_eligible,356,50.0,8,8,1.0,1.0,0.0028089887640449437,,,,,assumed,
KIT_3_walking_fast02_poses_100_jpos,assumed_eligible,261,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_3_walking_fast05_poses_100_jpos,assumed_eligible,189,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_3_walking_medium01_poses_100_jpos,assumed_eligible,159,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_3_walking_medium02_poses_100_jpos,assumed_eligible,330,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_3_walking_medium06_poses_100_jpos,assumed_eligible,241,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_3_walking_slow07_poses_100_jpos,assumed_eligible,323,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_3_wave_right04_poses_100_jpos,assumed_eligible,221,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_421_push_recovery_back03_poses_100_jpos,assumed_eligible,275,50.0,6,6,1.0,1.0,0.01818181818181818,,,,,assumed,
KIT_421_push_recovery_back06_poses_100_jpos,assumed_eligible,237,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_421_push_recovery_back07_poses_100_jpos,assumed_eligible,250,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_421_push_recovery_front02_poses_100_jpos,assumed_eligible,375,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_421_push_recovery_left06_poses_100_jpos,assumed_eligible,263,50.0,6,6,1.0,1.0,0.04182509505703422,,,,,assumed,
KIT_421_push_recovery_stand_front03_poses_100_jpos,assumed_eligible,250,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_421_push_recovery_stand_front06_poses_100_jpos,assumed_eligible,175,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_421_push_recovery_stand_left02_poses_100_jpos,assumed_eligible,451,50.0,10,10,1.0,1.0,0.0066518847006651885,,,,,assumed,
KIT_421_push_recovery_stand_right08_poses_100_jpos,assumed_eligible,300,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_424_bend_left05_poses_100_jpos,assumed_eligible,335,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_424_bend_left08_poses_100_jpos,assumed_eligible,266,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_424_seesaw01_poses_100_jpos,screened,437,50.0,9,6,0.6666666666666666,0.8177777777777777,0.18764302059496568,0.18764302059496568,0.18764302059496568,0.8123569794050344,1,torque_limited,0.06
KIT_424_seesaw04_poses_100_jpos,screened,409,50.0,9,5,0.5555555555555556,0.7555555555555555,0.2273838630806846,0.2273838630806846,0.2273838630806846,0.7310513447432763,3,torque_limited,0.06
KIT_424_seesaw09_poses_100_jpos,screened,300,50.0,6,4,0.6666666666666666,0.8866666666666667,0.11333333333333333,0.11333333333333333,0.11333333333333333,0.8866666666666667,1,torque_limited,0.06
KIT_424_seesaw_backwards03_poses_100_jpos,screened,438,50.0,9,6,0.6666666666666666,0.7666666666666667,0.1735159817351598,0.1735159817351598,0.1735159817351598,0.7602739726027398,2,torque_limited,0.06
KIT_424_step_over_gap05_poses_100_jpos,assumed_eligible,260,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_424_step_stones03_poses_100_jpos,screened,592,50.0,12,7,0.5833333333333334,0.71,0.2939189189189189,0.2939189189189189,0.2939189189189189,0.706081081081081,2,torque_limited,0.06
KIT_424_walking_slow10_poses_100_jpos,assumed_eligible,441,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
KIT_425_bend_left03_poses_100_jpos,assumed_eligible,223,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_425_bend_left10_poses_100_jpos,assumed_eligible,254,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_425_bend_right04_poses_100_jpos,assumed_eligible,238,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_425_bend_right06_poses_100_jpos,assumed_eligible,359,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_425_step_over_gap05_poses_100_jpos,assumed_eligible,284,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_425_walking_01_poses_100_jpos,assumed_eligible,330,50.0,7,7,1.0,1.0,0.06666666666666667,,,,,assumed,
KIT_425_walking_fast02_poses_100_jpos,assumed_eligible,211,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_425_walking_medium03_poses_100_jpos,assumed_eligible,227,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_425_walking_slow05_poses_100_jpos,assumed_eligible,284,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_441_PizzaDelivery03_poses_100_jpos,assumed_eligible,1187,50.0,24,24,1.0,1.0,0.0,,,,,assumed,
KIT_441_drinking05_poses_100_jpos,assumed_eligible,699,50.0,14,14,1.0,1.0,0.0,,,,,assumed,
KIT_441_synchron04_poses_100_jpos,assumed_eligible,569,50.0,12,12,1.0,1.0,0.050966608084358524,,,,,assumed,
KIT_442_Bouncen01_poses_100_jpos,assumed_eligible,288,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_442_PizzaDelivery05_poses_100_jpos,assumed_eligible,1500,50.0,30,30,1.0,1.0,0.0,,,,,assumed,
KIT_4_RightTurn01_poses_100_jpos,assumed_eligible,262,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_4_WalkInClockwiseCircle07_poses_100_jpos,assumed_eligible,403,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
KIT_4_WalkInClockwiseCircle10_poses_100_jpos,assumed_eligible,389,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_4_WalkInCounterClockwiseCircle03_poses_100_jpos,assumed_eligible,392,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_4_WalkingStraightBackwards02_poses_100_jpos,assumed_eligible,275,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_513_Push_Behind_Soft02_poses_100_jpos,assumed_eligible,290,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_513_Push_Left_Hard01_poses_100_jpos,assumed_eligible,453,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_513_Push_Right_Soft03_poses_100_jpos,assumed_eligible,338,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_513_evasion05_poses_100_jpos,assumed_eligible,195,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_513_evasion06_poses_100_jpos,assumed_eligible,290,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_513_kick09_poses_100_jpos,assumed_eligible,383,50.0,8,8,1.0,1.0,0.04960835509138381,,,,,assumed,
KIT_513_parkour01_poses_100_jpos,assumed_eligible,566,50.0,12,12,1.0,1.0,0.0,,,,,assumed,
KIT_513_seesaw_down09_poses_100_jpos,screened,313,50.0,7,5,0.7142857142857143,0.9,0.10543130990415335,0.10543130990415335,0.10543130990415335,0.8881789137380192,2,torque_limited,0.06
KIT_513_seesaw_up03_poses_100_jpos,screened,452,50.0,10,7,0.7,0.79,0.2323008849557522,0.2323008849557522,0.2323008849557522,0.7676991150442478,1,torque_limited,0.06
KIT_513_seesaw_up08_poses_100_jpos,screened,512,50.0,11,8,0.7272727272727273,0.7472727272727273,0.263671875,0.263671875,0.263671875,0.728515625,2,torque_limited,0.06
KIT_513_seesaw_up10_poses_100_jpos,screened,458,50.0,10,7,0.7,0.834,0.1812227074235808,0.1812227074235808,0.1812227074235808,0.8187772925764192,1,torque_limited,0.06
KIT_513_turn_left01_poses_100_jpos,assumed_eligible,354,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_513_turn_left03_poses_100_jpos,assumed_eligible,317,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_513_turn_left08_poses_100_jpos,assumed_eligible,286,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_551_cutting_banana02_poses_100_jpos,assumed_eligible,557,50.0,12,12,1.0,1.0,0.0,,,,,assumed,
KIT_551_mixing_cooking_spoon03_poses_100_jpos,assumed_eligible,401,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
KIT_551_sponge_big01_poses_100_jpos,assumed_eligible,428,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
KIT_551_sponge_big_and_mixing_bowl_big05_poses_100_jpos,assumed_eligible,397,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_572_dance_chacha06_poses_100_jpos,assumed_eligible,580,50.0,12,12,1.0,1.0,0.0,,,,,assumed,
KIT_572_dance_chacha15_poses_100_jpos,assumed_eligible,834,50.0,17,17,1.0,1.0,0.004796163069544364,,,,,assumed,
KIT_572_dance_waltz06_poses_100_jpos,assumed_eligible,536,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
KIT_572_dance_waltz_01_poses_100_jpos,assumed_eligible,462,50.0,10,10,1.0,1.0,0.010822510822510822,,,,,assumed,
KIT_572_golf_putting05_poses_100_jpos,assumed_eligible,292,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_572_guitar_left10_poses_100_jpos,assumed_eligible,285,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_572_guitar_left13_poses_100_jpos,assumed_eligible,375,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_572_guitar_left17_poses_100_jpos,assumed_eligible,350,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_572_guitar_left18_poses_100_jpos,assumed_eligible,351,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_572_jump_right03_poses_100_jpos,assumed_eligible,264,50.0,6,6,1.0,1.0,0.007575757575757576,,,,,assumed,
KIT_572_punch_left05_poses_100_jpos,assumed_eligible,323,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_572_squat05_poses_100_jpos,screened,247,50.0,5,3,0.6,0.776,0.22672064777327935,0.22672064777327935,0.22672064777327935,0.7732793522267206,1,torque_limited,0.06
KIT_572_stir_left09_poses_100_jpos,assumed_eligible,307,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_572_stir_right14_poses_100_jpos,assumed_eligible,474,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_572_stir_right15_poses_100_jpos,assumed_eligible,495,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_572_stomp_right02_poses_100_jpos,assumed_eligible,267,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_572_throw_left03_poses_100_jpos,assumed_eligible,171,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_572_throw_left05_poses_100_jpos,assumed_eligible,201,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_572_wave_both07_poses_100_jpos,assumed_eligible,455,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_572_wave_both13_poses_100_jpos,assumed_eligible,562,50.0,12,12,1.0,1.0,0.0,,,,,assumed,
KIT_572_wave_left04_poses_100_jpos,assumed_eligible,291,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_572_wave_left10_poses_100_jpos,assumed_eligible,286,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_572_wave_left15_poses_100_jpos,assumed_eligible,453,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_572_wipe_circular_right05_poses_100_jpos,assumed_eligible,263,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_576_MarcusS_AdrianM09_poses_100_jpos,assumed_eligible,3749,50.0,75,75,1.0,1.0,0.0,,,,,assumed,
KIT_674_dry_back01_poses_100_jpos,assumed_eligible,696,50.0,14,14,1.0,1.0,0.0,,,,,assumed,
KIT_674_dry_front08_poses_100_jpos,assumed_eligible,523,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
KIT_674_shower_left_arm10_poses_100_jpos,assumed_eligible,608,50.0,13,13,1.0,1.0,0.0,,,,,assumed,
KIT_674_shower_right_arm02_poses_100_jpos,assumed_eligible,509,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
KIT_674_shower_right_arm03_poses_100_jpos,assumed_eligible,399,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_674_wash_head02_poses_100_jpos,assumed_eligible,2838,50.0,57,57,1.0,1.0,0.00035236081747709656,,,,,assumed,
KIT_675_double_pour_and_mixing02_poses_100_jpos,assumed_eligible,880,50.0,18,18,1.0,1.0,0.0,,,,,assumed,
KIT_675_double_pour_and_mixing04_poses_100_jpos,assumed_eligible,1131,50.0,23,23,1.0,1.0,0.0,,,,,assumed,
KIT_675_double_pour_and_mixing05_poses_100_jpos,assumed_eligible,1310,50.0,27,27,1.0,1.0,0.0,,,,,assumed,
KIT_675_double_pour_and_mixing12_poses_100_jpos,assumed_eligible,952,50.0,20,20,1.0,1.0,0.0,,,,,assumed,
KIT_675_dry_left_arm_14_poses_100_jpos,assumed_eligible,1090,50.0,22,22,1.0,1.0,0.04128440366972477,,,,,assumed,
KIT_675_dry_left_arm_15_poses_100_jpos,assumed_eligible,1269,50.0,26,26,1.0,1.0,0.014972419227738377,,,,,assumed,
KIT_675_dry_right_arm_014_poses_100_jpos,assumed_eligible,1005,50.0,21,21,1.0,1.0,0.011940298507462687,,,,,assumed,
KIT_675_dry_right_arm_015_poses_100_jpos,assumed_eligible,1165,50.0,24,24,1.0,1.0,0.0,,,,,assumed,
KIT_675_walk_with_handrail_right01_poses_100_jpos,assumed_eligible,200,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_675_walk_with_handrail_right07_poses_100_jpos,assumed_eligible,191,50.0,4,4,1.0,1.0,0.0,,,,,assumed,
KIT_675_walk_with_handrail_table_right009_poses_100_jpos,assumed_eligible,285,50.0,6,6,1.0,1.0,0.031578947368421054,,,,,assumed,
KIT_675_walk_with_table_left10_poses_100_jpos,assumed_eligible,368,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_675_walk_with_table_right01_poses_100_jpos,assumed_eligible,411,50.0,9,9,1.0,1.0,0.012165450121654502,,,,,assumed,
KIT_675_wash_left_arm_04_poses_100_jpos,assumed_eligible,4003,50.0,81,81,1.0,1.0,0.002498126405196103,,,,,assumed,
KIT_6_LeftTurn03_1_poses_100_jpos,assumed_eligible,273,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_6_LeftTurn07_1_poses_100_jpos,assumed_eligible,242,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_6_RightTurn10_1_poses_100_jpos,assumed_eligible,260,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_6_WalkInClockwiseCircle03_1_poses_100_jpos,assumed_eligible,357,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_6_WalkInClockwiseCircle07_1_poses_100_jpos,assumed_eligible,359,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_6_WalkInClockwiseCircle10_poses_100_jpos,assumed_eligible,362,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_6_WalkInCounterClockwiseCircle01_1_poses_100_jpos,assumed_eligible,410,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
KIT_6_WalkingStraightBackwards08_poses_100_jpos,assumed_eligible,242,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_7_WalkInClockwiseCircle06_poses_100_jpos,assumed_eligible,366,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_7_WalkInCounterClockwiseCircle04_poses_100_jpos,assumed_eligible,361,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_883_wipe_arm_vertical01_poses_100_jpos,assumed_eligible,499,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_883_wipe_back_dabbing03_poses_100_jpos,assumed_eligible,451,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_883_wipe_head_vertical03_poses_100_jpos,assumed_eligible,1008,50.0,21,21,1.0,1.0,0.0,,,,,assumed,
KIT_883_wipe_leg_dabbing03_poses_100_jpos,assumed_eligible,463,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_883_wipe_leg_vertical07_poses_100_jpos,assumed_eligible,372,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_8_RightTurn06_poses_100_jpos,assumed_eligible,256,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_8_WalkingStraightBackwards03_poses_100_jpos,assumed_eligible,288,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_8_WalkingStraightBackwards08_poses_100_jpos,assumed_eligible,294,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_912_912_3_04_poses_100_jpos,assumed_eligible,611,50.0,13,13,1.0,1.0,0.0,,,,,assumed,
KIT_948_Wipe_Back_Dabbing_01_poses_100_jpos,assumed_eligible,524,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
KIT_950_Wipe_Head_Dabbing_01_poses_100_jpos,assumed_eligible,475,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_950_Wipe_Head_Small_Circle_01_poses_100_jpos,assumed_eligible,468,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_950_Wipe_Leg_Dabbing_01_poses_100_jpos,assumed_eligible,243,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_950_Wipe_Leg_Dabbing_02_poses_100_jpos,assumed_eligible,327,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_952_wipe_back_biglcircles02_poses_100_jpos,assumed_eligible,614,50.0,13,13,1.0,1.0,0.0,,,,,assumed,
KIT_952_wipe_back_smallcircle02_poses_100_jpos,assumed_eligible,528,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
KIT_955_wipe_arm_bigcircles01_poses_100_jpos,assumed_eligible,651,50.0,14,14,1.0,1.0,0.0,,,,,assumed,
KIT_955_wipe_head_vertical01_poses_100_jpos,assumed_eligible,480,50.0,10,10,1.0,1.0,0.0,,,,,assumed,
KIT_955_wipe_leg_bigcircles01_poses_100_jpos,assumed_eligible,552,50.0,12,12,1.0,1.0,0.0,,,,,assumed,
KIT_969_Trial_18_poses_100_jpos,assumed_eligible,916,50.0,19,19,1.0,1.0,0.0,,,,,assumed,
KIT_969_Trial_24_poses_100_jpos,assumed_eligible,825,50.0,17,17,1.0,1.0,0.0,,,,,assumed,
KIT_969_Trial_33_poses_100_jpos,assumed_eligible,602,50.0,13,13,1.0,1.0,0.0,,,,,assumed,
KIT_969_Trial_40_poses_100_jpos,assumed_eligible,552,50.0,12,12,1.0,1.0,0.0,,,,,assumed,
KIT_969_Trial_41_poses_100_jpos,assumed_eligible,622,50.0,13,13,1.0,1.0,0.0,,,,,assumed,
KIT_969_Trial_60_poses_100_jpos,assumed_eligible,510,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
KIT_969_Trial_62_poses_100_jpos,assumed_eligible,528,50.0,11,11,1.0,1.0,0.0,,,,,assumed,
KIT_969_Trial_69_poses_100_jpos,assumed_eligible,687,50.0,14,14,1.0,1.0,0.0,,,,,assumed,
KIT_969_Trial_76_poses_100_jpos,assumed_eligible,654,50.0,14,14,1.0,1.0,0.0,,,,,assumed,
KIT_969_Trial_79_poses_100_jpos,assumed_eligible,772,50.0,16,16,1.0,1.0,0.0,,,,,assumed,
KIT_9_WalkInClockwiseCircle04_poses_100_jpos,assumed_eligible,430,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
KIT_9_WalkInClockwiseCircle07_poses_100_jpos,assumed_eligible,413,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
KIT_9_WalkInCounterClockwiseCircle08_poses_100_jpos,assumed_eligible,390,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
KIT_9_WalkInCounterClockwiseCircle09_poses_100_jpos,assumed_eligible,420,50.0,9,9,1.0,1.0,0.0,,,,,assumed,
KIT_9_WalkingStraightBackwards04_poses_100_jpos,assumed_eligible,242,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_9_bend_left09_poses_100_jpos,assumed_eligible,250,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_9_bend_right08_poses_100_jpos,assumed_eligible,250,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_9_step_over_gap01_poses_100_jpos,assumed_eligible,292,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_9_turn_left07_poses_100_jpos,assumed_eligible,267,50.0,6,6,1.0,1.0,0.0,,,,,assumed,
KIT_9_walking_run01_poses_100_jpos,assumed_eligible,241,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_9_walking_run05_poses_100_jpos,assumed_eligible,228,50.0,5,5,1.0,1.0,0.0,,,,,assumed,
KIT_9_walking_slow01_poses_100_jpos,assumed_eligible,312,50.0,7,7,1.0,1.0,0.0,,,,,assumed,
KIT_9_walking_slow10_poses_100_jpos,assumed_eligible,370,50.0,8,8,1.0,1.0,0.0,,,,,assumed,
SFU_0015_0015_KendoKata001_poses_120_jpos,assumed_eligible,7795,50.0,156,156,1.0,1.0,0.06401539448364336,,,,,assumed,
