clip,fps,frames,guard_s,guard_mode,min_seg_s,bin_frames,severity,source_screen_sha256,source_motion_sha256,reducer_sha256,airborne_frac,infeasible_frac,torque_infeasible_frac,severe_frac,severe_frac_guarded,feasible_frac_kept,n_severe_windows,screen_schema,screen_gap_m,n_feasible_segments,n_bins,n_bins_eligible,bin_eligible_frac,unsupported_ratio_p95
CMU_133_133_23_poses_120_jpos,50.0,353,0.0,symmetric,0.0,50,severe,a9a89a3ecd2ab74e8bb3aaa230e50099a881fb4bd4379f30941cdfe2a4911cc8,2636ee28c8f3a00f872d7abaa91a5ac9eaf296b7efad732c0267b3cff3d4c62d,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,8,8,1.0,0.1259032276224351
CMU_122_122_55_poses_120_jpos,50.0,307,0.0,symmetric,0.0,50,severe,bc77acc4fcce4e21df0a638fff4befbcf8aef3fc8ee3e00050d1a221954c9579,156f986cc9c82972962ec9f5dfcd9801c78f33d5833cd6b61a2b77b68902a5ed,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.026058631921824105,0.029315960912052116,0.0,0.029315960912052116,0.029315960912052116,0.9706840390879479,2,torque_limited,0.06,3,7,5,0.7142857142857143,0.47294731133838097
ACCAD_Male2MartialArtsStances_c3d_D5_-_ready_to_walk_away_poses_120_jpos,50.0,223,0.0,symmetric,0.0,50,severe,a5d08d3e746b206c102f839bb87bfa0100c419d0b9f05b35e80f211bd6acdc0d,d073a97c28ec67aa038464688fbd6b9db452651e7677f535f5d0dc7af0394015,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.013452914798206279,0.0,0.013452914798206279,0.013452914798206279,0.9865470852017937,1,torque_limited,0.06,1,5,4,0.8,0.10147469948491082
CMU_07_07_01_poses_120_jpos,50.0,132,0.0,symmetric,0.0,50,severe,1cfaad0863a9a3a13486d5757cbae4e12cad3e6aed99e078badc79c55ca4daa1,db3ab378902d530f0136ac2fedc4f5787585492aebad841ff2457399951bcb42,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.12121212121212122,0.15151515151515152,0.0,0.15151515151515152,0.15151515151515152,0.8484848484848485,4,torque_limited,0.06,4,3,1,0.3333333333333333,1.123528851061014
KIT_167_parkour05_poses_100_jpos,50.0,443,0.0,symmetric,0.0,50,severe,0e44b6a34c875d5eaf6923a11533dd529b5ff50e48f17fde043c6f36d5c9d0f3,1ad65be9dddf38e0df970c92d8e4e6bd9e65d46d87bde8c121bec1ba5afd3e82,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,9,9,1.0,0.11144178355604101
BMLhandball_S09_Novice_Trial_upper_right_left_176_poses_120_jpos,50.0,588,0.0,symmetric,0.0,50,severe,eec8f56db5a88fc2d1c8bbec0014837f1450438fa4f3155c55955e8fd1bcba94,feca57c42f9468428e27899f6e38ce81049c76a4ea024ecc2dac1bb119b938cf,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.006802721088435374,0.013605442176870748,0.0,0.013605442176870748,0.013605442176870748,0.9863945578231292,1,torque_limited,0.06,2,12,11,0.9166666666666666,0.3483281865717354
KIT_359_turn_right03_poses_100_jpos,50.0,286,0.0,symmetric,0.0,50,severe,9d97d8d4b9d65423d5d5d5700db9b391886695321f08c9cca749cadba20b610d,6c3fd1ad69f3e3b95fc6da1ccbc6ed9761a119ae1ee6dcc4f0520dca5cca29db,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.07692307692307693,0.08391608391608392,0.0,0.08391608391608392,0.08391608391608392,0.916083916083916,3,torque_limited,0.06,4,6,3,0.5,0.9082734663898735
KIT_183_turn_right08_poses_100_jpos,50.0,240,0.0,symmetric,0.0,50,severe,fbc01d7666db6a43ac1607e64d82c25c5c2ab695a164ee9de20b458265e42359,8023d6b2c833545421c46092d2745f9157511a015bff80576d05d3596c2336cd,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.04254355056741593
BMLmovi_Subject_72_F_MoSh_Subject_72_F_6_poses_120_jpos,50.0,237,0.0,symmetric,0.0,50,severe,758015563de701122421f0708d144226f886a91b2f28410ddd62c1ef9590ff1a,e137632515484db95b0cc7eedb1d07f6abfd7cd35f48be97fccb78da3863e29e,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.1350210970464135,0.1350210970464135,0.0,0.1350210970464135,0.1350210970464135,0.8649789029535865,1,torque_limited,0.06,2,5,4,0.8,0.9946293834417359
KIT_359_turn_left02_poses_100_jpos,50.0,252,0.0,symmetric,0.0,50,severe,0ffff394f2c65b7415bb026540d2d458b57792725ceb790a5381e0305ee2348e,39656dcb0fa5d0242282508b221aa6bebb2e6a79776b906bc98381c174d7df1b,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.05952380952380952,0.05952380952380952,0.0,0.05952380952380952,0.05952380952380952,0.9404761904761905,2,torque_limited,0.06,3,6,3,0.5,0.8890883582468235
KIT_317_turn_right05_poses_100_jpos,50.0,237,0.0,symmetric,0.0,50,severe,c92d185460f2b64d07021f1c4404fa1c67efea9b9582175ebe4b32f98ac565ce,41c8b0427ce8f1d6b2547494bc40fffd00526bf9dc0daeabdb6cd4fa324dbc51,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,5,5,1.0,0.13923343822063394
BMLmovi_Subject_15_F_MoSh_Subject_15_F_16_poses_120_jpos,50.0,452,0.0,symmetric,0.0,50,severe,f9de665bf7602327e3779cfb6dc7176067dc8f57136a523f3688c8fa1c236b22,1012d1a62640c84d131814c4af00056187c5d6b34e9fadf2e70d9a370115f923,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,10,10,1.0,0.0814640966488536
BMLmovi_Subject_8_F_MoSh_Subject_8_F_15_poses_120_jpos,50.0,197,0.0,symmetric,0.0,50,severe,765e910ae28c4f032ffae5eea5bba774e24b8d5f3c48849a7d12d150ed32c14b,92bc4412ec364efd86f8d39d4325a690732f717f36111b8fe030f9e31bcd259b,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.01015228426395939,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,4,4,1.0,0.12682044394799952
CMU_114_114_13_poses_120_jpos,50.0,1305,0.0,symmetric,0.0,50,severe,746ebd46ef620ad3e4ad239c88f1e90c32d9e3ff0ed758483a0cc757491ffa9c,abc1ce1df467d47a9277e9af452ad769edef1aea041e5375ce5601d8193304f5,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,27,27,1.0,0.07771879665280004
BMLhandball_S09_Novice_Trial_upper_left_219_poses_120_jpos,50.0,420,0.0,symmetric,0.0,50,severe,3c0a6094c6e5d48163c3123f59b48ec1f604261ec9713d9d149d1c8334cba932,7db9f5353335a06f0f887036b89afe83ce79b4ed0d3c942c8ebbf33ae2fb513b,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.01904761904761905,0.0,0.01904761904761905,0.01904761904761905,0.9809523809523809,1,torque_limited,0.06,2,9,8,0.8888888888888888,0.1956116683653083
BMLmovi_Subject_83_F_MoSh_Subject_83_F_19_poses_120_jpos,50.0,269,0.0,symmetric,0.0,50,severe,b39c47bd1a8b11c459e477924913131be16e9c872c75b88c4dbea8f526cc596c,2ad62867f9eace2ea3325ae1e4c65b9d4cd69e4dc0678885a7056ebf117595dc,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.007434944237918215,0.007434944237918215,0.0,0.007434944237918215,0.007434944237918215,0.9925650557620818,1,torque_limited,0.06,2,6,5,0.8333333333333334,0.2762044095048765
KIT_348_parkour05_poses_100_jpos,50.0,523,0.0,symmetric,0.0,50,severe,7161db7ea57aec76257f1e7f84102b60dc7ed9b0a8def7b90477a1c8ce48dcd1,0d72151275588eefe8d6541102edb8919bd1e67ae1f3636f6ec33ddf91664d00,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,11,11,1.0,0.06053627748723218
CMU_137_137_13_poses_120_jpos,50.0,1235,0.0,symmetric,0.0,50,severe,679c3b6735cedc6589f0079acb8a48c19b22e407e92682fc33149821162441cd,9910fc5eba216dda5c438b9cf9e8b96792812ef7296791cec596307928a269aa,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.045344129554655874,0.05020242914979757,0.0,0.05020242914979757,0.05020242914979757,0.9497975708502024,5,torque_limited,0.06,6,25,18,0.72,0.43197831546317805
CMU_106_106_11_poses_60_jpos,50.0,571,0.0,symmetric,0.0,50,severe,4bcd5eca5c8f77d10431921e8c092e21f7f1c601e9e91cb78deb3a8a6d58b4b6,7ebd12bc131528a45ffd7d6bc54724bc76491f0f709b4feedbee0fc7dd29bc1a,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.01926444833625219,0.01926444833625219,0.0,0.01926444833625219,0.01926444833625219,0.9807355516637478,1,torque_limited,0.06,2,12,11,0.9166666666666666,0.17503544879515362
Eyes_Japan_Dataset_takiguchi_walk-05-backward-takiguchi_poses_120_jpos,50.0,1000,0.0,symmetric,0.0,50,severe,bb5fb29e96aacbb68cd15a3fdb6e4db21cdf14469830b629f9a122aebc7152dd,6be58161852b087191e8ae469236a8cc971745e39d39854bae4367952ea279c7,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.01,0.01,0.0,0.01,0.01,0.99,3,torque_limited,0.06,4,20,17,0.85,0.2094922087588458
CMU_40_40_02_poses_120_jpos,50.0,2081,0.0,symmetric,0.0,50,severe,58a922396dc13fed5c92a8f0d93b287531de9c37105ad07547ddd6530ca732e1,633c899cb70a9eaf6f16f3e7d7a9615f702d58af209a7c6648d977d3da4c5684,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.024987986544930323,0.024987986544930323,0.0,0.024987986544930323,0.024987986544930323,0.9750120134550697,4,torque_limited,0.06,5,42,36,0.8571428571428571,0.12412994272634476
KIT_513_parkour01_poses_100_jpos,50.0,566,0.0,symmetric,0.0,50,severe,254215d67d7dc5a3800dd19eb4338bf2cd2d17cb1f2dbaff63588c5d2fb74af2,9e4abf38f9107ebfee7be739cb5b2507ca8264d375ba35abac85dea17a4169b4,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,12,12,1.0,0.08491894480847847
CMU_30_30_13_poses_120_jpos,50.0,819,0.0,symmetric,0.0,50,severe,52ae1334021cdb264b02311381817ac27ca03a2cb575b9d355d2022883262003,a7f7d38b87ab3223c39572c5330e783f6eb6392d632361c86bc32b774e01e24f,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,17,17,1.0,0.17390421532695763
CMU_84_84_01_poses_60_jpos,50.0,386,0.0,symmetric,0.0,50,severe,2fe161ce0321ae2dd0b655279ed5128c9d8b430d79921881e7ff4a0c21bc4e6b,8700394cb746ca9e4fd670c6b2d78a4ad4ea4c124b54c14417e3c6d596a7e2f5,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,8,8,1.0,0.06504592442125579
CMU_22_23_justin_22_12_poses_120_jpos,50.0,127,0.0,symmetric,0.0,50,severe,ac18b169df5744664ea6cc87ad57dc24a3421b8ba07e0c9f94d5246b74157f9c,6b4aa492d3aabda77df505ada61a0a9fb60a7760ba4a6b9c8f9c88202a335789,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.047244094488188976,0.07086614173228346,0.0,0.07086614173228346,0.07086614173228346,0.9291338582677166,3,torque_limited,0.06,4,3,1,0.3333333333333333,0.5251980680180172
CMU_55_55_12_poses_120_jpos,50.0,865,0.0,symmetric,0.0,50,severe,0afd42f414ec880e9ac939668c5ceb35a6d29b0fed2fcb1abe9f11ce0389ab53,266ce67a0c6cc719c3c7a0ecf9630de28faf115f7ef07ae91010dab54ac31612,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.03815028901734104,0.03815028901734104,0.0,0.03815028901734104,0.03815028901734104,0.9618497109826589,1,torque_limited,0.06,2,18,17,0.9444444444444444,0.17555520471297326
CMU_108_108_11_poses_120_jpos,50.0,102,0.0,symmetric,0.0,50,severe,8c023fea02005d31adf8a1b1e16557e27b9d9104fb65b877ba4689cd2d448cd7,031d45843f5f48ce998da724623b4147e7982a0e09de6c02603d7cce75845737,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0784313725490196,0.09803921568627451,0.0,0.09803921568627451,0.09803921568627451,0.9019607843137255,4,torque_limited,0.06,3,3,0,0.0,0.8255558407627464
CMU_122_122_01_poses_120_jpos,50.0,264,0.0,symmetric,0.0,50,severe,fcb65c23731fa66e7c6c94ceb6eb845d4455cb59461f2845e0206a3075054ab1,fd9f24e83c11fd68657a505b46ec848a51155243ce2844e65afcf6f4b841c0f8,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.14393939393939395,0.21212121212121213,0.0,0.21212121212121213,0.21212121212121213,0.7878787878787878,3,torque_limited,0.06,4,6,4,0.6666666666666666,0.9878878434488394
CMU_77_77_04_poses_60_jpos,50.0,735,0.0,symmetric,0.0,50,severe,6f5ac19e45036b606ed7daf52033bbfb404a886b5e3d2da58e00f3b9aeb93982,6077a498d4526fa431cdf356a37d27c05eb7cb05163a6489add3c4b9134aef7d,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,15,15,1.0,0.3595487996211365
Eyes_Japan_Dataset_hamada_pose-04-drank-hamada_poses_120_jpos,50.0,1488,0.0,symmetric,0.0,50,severe,031a94c7c3db96e778fc1f47838bb11a527812c7244228f0fceea78b31644dd5,62d7aa162cc73948b94851dd2ed9f444097b5eac5ce85603448bf024b65231aa,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.012096774193548387,0.012096774193548387,0.0,0.012096774193548387,0.012096774193548387,0.9879032258064516,3,torque_limited,0.06,4,30,28,0.9333333333333333,0.09283757908584869
CMU_60_60_15_poses_60_jpos,50.0,1783,0.0,symmetric,0.0,50,severe,6d89bb24e9f0a0219b352b2b07b582105187fbc31582b4d85848aae73c0a146a,8287860a51c204df8af7f66b7bf5e1815e59c2bc6c2eb113549616d5976e8bbb,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.03925967470555244,0.04374649467190129,0.0,0.04374649467190129,0.04374649467190129,0.9562535053280987,15,torque_limited,0.06,16,36,25,0.6944444444444444,0.34731924861361324
BMLhandball_S09_Novice_Trial_upper_right_left_118_poses_120_jpos,50.0,464,0.0,symmetric,0.0,50,severe,0cc0ce61a2039e3d4bdcde238d0f102e1a42ef1a798e29a7685ccca56593e49c,43b839f5d964a7fb143e383d9d75382bb34ca11032a88a2642646e4cf31d8db8,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.05818965517241379,0.07543103448275862,0.0,0.07543103448275862,0.07543103448275862,0.9245689655172413,4,torque_limited,0.06,5,10,6,0.6,0.9620987777617283
CMU_139_139_15_poses_60_jpos,50.0,898,0.0,symmetric,0.0,50,severe,50731029e3b50329b2ebfe24d602387ef3b93c7396d567ee9bc0c38f70dd3495,50b5f2b1ad3123c72179f94cbf41da0f1e6807f82162d33ff026fd5c230d0c0e,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.2505567928730512,0.2594654788418708,0.0,0.2594654788418708,0.2594654788418708,0.7405345211581291,13,torque_limited,0.06,14,18,3,0.16666666666666666,1.0175139307645606
BMLhandball_S07_Expert_Trial_upper_right_210_poses_120_jpos,50.0,582,0.0,symmetric,0.0,50,severe,4846ab5b61d8eded0165961a8967ce975c6659b943ba80d055ef3361451baac0,d0749230fab728027f84be34154537d44732d0a701f2719ea490247410839bf7,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.19072164948453607,0.19072164948453607,0.0,0.19072164948453607,0.19072164948453607,0.8092783505154639,4,torque_limited,0.06,5,12,8,0.6666666666666666,1.0290249956503905
Eyes_Japan_Dataset_aita_accident-08-damage_rightfoot-aita_poses_120_jpos,50.0,1500,0.0,symmetric,0.0,50,severe,5de60a45a718eaf77fb43663aa3779d441381e96445250b30d6a1c1abcf004b2,524aa6934feaf0d68a9a63bfce5bd1d6097103dc3eb216d1aa95ca4843b4ccb4,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.162,0.162,0.0,0.162,0.162,0.838,6,torque_limited,0.06,7,30,21,0.7,1.0624575307172028
Transitions_mocap_mazen_c3d_punchkarate_kick_poses_120_jpos,50.0,428,0.0,symmetric,0.0,50,severe,31254ce65d45934e504395d8313d1fea47d3a9c57a26d6b5275037e738ed36eb,712ef750db7e65733194fcb3a8a6d96625f1982260efa3551ad71546186c2a13,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.2967289719626168,0.3247663551401869,0.0,0.3247663551401869,0.3247663551401869,0.6752336448598131,7,torque_limited,0.06,8,9,3,0.3333333333333333,1.1218625747362392
CMU_132_132_22_poses_120_jpos,50.0,155,0.0,symmetric,0.0,50,severe,21403c2920bf75a4bad4a2d10c1b8e03f0687d3486f50612b1bea52b7295eb89,21e84810720cfdbf76c18ae0c582f75fc5fa656ef6fa065c49ec0bbe11dc336e,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.01935483870967742,0.0,0.01935483870967742,0.01935483870967742,0.9806451612903225,1,torque_limited,0.06,1,4,3,0.75,0.10453208723679124
KIT_378_push_recovery_right05_poses_100_jpos,50.0,325,0.0,symmetric,0.0,50,severe,2fbbc5eda3d6fd48d8f327f2816e9870a8c004ef5f147920e9e91fcddad1c8f2,cc8e8ac13eb48f0674ed5c9c9892bfcf3987527c95f5f50071d38a4d8d9f0883,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.055384615384615386,0.043076923076923075,0.0,0.043076923076923075,0.043076923076923075,0.9569230769230769,3,torque_limited,0.06,4,7,5,0.7142857142857143,0.34762498738880304
BMLmovi_Subject_36_F_MoSh_Subject_36_F_12_poses_120_jpos,50.0,492,0.0,symmetric,0.0,50,severe,88ccda0bfe1199a4620e751c1000aa070a7663bd9f688be53f0c4b4ea749c22a,67517f9c0b8dff1a5c8328d04d2676fe925ddddb5c675b9a95d5fe640dc60469,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,10,10,1.0,0.04732836239910877
CMU_39_39_05_poses_120_jpos,50.0,167,0.0,symmetric,0.0,50,severe,d2fa6f9125396ee40ce493fc2df0a940a97fa019ce3c9d0c4c336f49ddedb6ca,77bf862364084f2137c172bd23a32308346da960a64aac91ab10797dc587932b,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.023952095808383235,0.0,0.023952095808383235,0.023952095808383235,0.9760479041916168,2,torque_limited,0.06,2,4,2,0.5,0.19411354836688727
HUMAN4D_Subject3_4_Carine_INF_Dancing_S3S4_01_poses_120_jpos,50.0,1012,0.0,symmetric,0.0,50,severe,d2c1e430a415f769fcde468ab5e7ac5e8349175030f19e5f62e98fa4f058c6cd,a0e68a7eebea444056134b8d1dbd671c609cf71ce3c2d0105b5802075a8b65e8,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.10177865612648221,0.11857707509881422,0.010869565217391304,0.12944664031620554,0.12944664031620554,0.8705533596837944,17,torque_limited,0.06,18,21,11,0.5238095238095238,0.9739920161165425
Eyes_Japan_Dataset_kaiwa_jump-03-vertical-kaiwa_poses_120_jpos,50.0,1500,0.0,symmetric,0.0,50,severe,ea8c14a69f92b7b7cd4b089b2cc00de8347ffe02de8499cbcf917555f2f0c0c4,5f3d7e0e2440aa097d9e7a1e6c7b9dd04a6c82829926799e058f0f2103133201,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.23,0.156,0.0,0.156,0.156,0.844,16,torque_limited,0.06,17,30,17,0.5666666666666667,1.6629284851865158
KIT_379_push_recovery_left08_poses_100_jpos,50.0,288,0.0,symmetric,0.0,50,severe,5528da5d29ddbafdf15fa62ba0457ef7d64117c34a99b024404948419a4ac7e9,6833a66dc2f2b7eaf949d98d445c575e561b6332f7412b7a81fdc2b1d95b83ef,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0798611111111111,0.07291666666666667,0.0,0.07291666666666667,0.07291666666666667,0.9270833333333334,2,torque_limited,0.06,3,6,5,0.8333333333333334,0.8561144313427913
CMU_137_137_08_poses_120_jpos,50.0,808,0.0,symmetric,0.0,50,severe,dda39b9b19aaceaba225feaf91dd7fb67f64bcd742efd5eca9c016a3fb705be4,1b2933d6889f725bfe42be31c0d203198ed2c0db794cac1cf0a176da87a742fc,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.1150990099009901,0.1150990099009901,0.0,0.1150990099009901,0.1150990099009901,0.8849009900990099,9,torque_limited,0.06,10,17,9,0.5294117647058824,1.0197916846397115
Eyes_Japan_Dataset_hamada_turn-05-turn-hamada_poses_120_jpos,50.0,1500,0.0,symmetric,0.0,50,severe,50ac8db8350be8e6bf75b2e2aabd25074d2cd07f1738c71c43f385474a0a3feb,70eb78b555aeef31528514b32a234ed33bcbaf229693890f68c21cb11f3f8392,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,30,30,1.0,0.09601726234780435
CMU_83_83_16_poses_120_jpos,50.0,213,0.0,symmetric,0.0,50,severe,85c9b7ca7df131cc6365ef20612132e337be93e4fb64185411b0ab087995ba37,ac6784d747270c96ddeac64afaa98f5f68362fb9b264ba8a857d2828832fe95e,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.40375586854460094,0.4084507042253521,0.0,0.4084507042253521,0.4084507042253521,0.5915492957746479,2,torque_limited,0.06,2,5,3,0.6,1.003495807922189
BMLmovi_Subject_39_F_MoSh_Subject_39_F_18_poses_120_jpos,50.0,294,0.0,symmetric,0.0,50,severe,0aee9b44b80b931d96256eaa7f9464e0eb11f5c29295f605bab7aa31eea63ebc,36143b0ab2b6c68a9a7fbdee66b886849e21dda9248ec352a347a3ed6586fb7e,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.10069506560818138
CMU_84_84_05_poses_60_jpos,50.0,269,0.0,symmetric,0.0,50,severe,8ca17508a3d2f44c222169f37fa29c5b55f568e22e3c6a22c3add5f6e894088e,ab15f4f57e8e7b0ef10a19d4ad1ee32463b5ce985eb309542b21cc64822e03c3,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,6,6,1.0,0.15659940065131472
CMU_143_143_38_poses_60_jpos,50.0,1097,0.0,symmetric,0.0,50,severe,e0d5139fc904280d8089c4baf906e38f08aa99bb207119e754836d7c56c17763,30056d21628d690be7ed74a333f45d8939fe06585ed0dfbcb07af3e641519e96,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.010027347310847767,0.010027347310847767,0.0,0.010027347310847767,0.010027347310847767,0.9899726526891522,1,torque_limited,0.06,2,22,20,0.9090909090909091,0.07716846685746172
CMU_79_79_01_poses_60_jpos,50.0,488,0.0,symmetric,0.0,50,severe,e94fe6ea3d141d3b608e119e5f7a6da485bc65a46fb777c22a6969cad56897ee,1745210675b8c6e23ba5b3cf53110a90dde231f9265583f81d6e2423f4101edf,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.02459016393442623,0.02459016393442623,0.02459016393442623,0.9754098360655737,2,torque_limited,0.06,3,10,8,0.8,0.06481662033986475
CMU_144_144_17_poses_120_jpos,50.0,1175,0.0,symmetric,0.0,50,severe,7cc5f90f0d233a91028234b27a108117dbba22e60b410cd32e865a320d79a2e6,5710dc3271834564405884f7d1b142aac1b703baaf620ebea5199f9fae328c06,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.19063829787234043,0.34808510638297874,0.0,0.34808510638297874,0.34808510638297874,0.6519148936170213,21,torque_limited,0.06,22,24,6,0.25,1.008815662610461
BMLmovi_Subject_51_F_MoSh_Subject_51_F_5_poses_120_jpos,50.0,285,0.0,symmetric,0.0,50,severe,c36a61149b20e8d38b770280eb6a38dfcfab541cfca2b84970c3d231e81019ae,3c0676794825433c32f798ccb08495c91ab14b2301a81d914c4a407bf61a3b7f,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.21052631578947367,0.21052631578947367,0.0,0.21052631578947367,0.21052631578947367,0.7894736842105263,5,torque_limited,0.06,6,6,2,0.3333333333333333,1.0343142764611437
BMLmovi_Subject_55_F_MoSh_Subject_55_F_21_poses_120_jpos,50.0,414,0.0,symmetric,0.0,50,severe,9e512e0a69fc301f8a1f956916d25840176e94beecf12426a284dcca71c71f05,798c0645d405bd4391177d6045f21e1141adf7769d0199e491f014c6e25202d9,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.0,0.0,0.0,0.0,0.0,1.0,0,torque_limited,0.06,1,9,9,1.0,0.0574024550415547
CMU_83_83_49_poses_120_jpos,50.0,190,0.0,symmetric,0.0,50,severe,9a9b5aaac7fb90cd0ed53dbc80bb3a1b6e55f38b301c8061a592b27ebc0a45f5,b8c68c29ca69d8addf29b7198a2d05ad1c31810eb13ac9e8bc410c2a089c586e,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.17894736842105263,0.10526315789473684,0.0,0.10526315789473684,0.10526315789473684,0.8947368421052632,3,torque_limited,0.06,4,4,3,0.75,1.2888418068051866
BMLmovi_Subject_3_F_MoSh_Subject_3_F_7_poses_120_jpos,50.0,224,0.0,symmetric,0.0,50,severe,18e7e283c88c333acce3aa470b068761972d33a79a4cd3f576456a2eb6e61f94,24663c6958f341a354c8ea6c5e7a35c888977f9f842dedc6a0b66a293d598093,993c448af3185f955bea7f7718c1849837b7d9957366bbf3d8fcd618f208915b,0.16071428571428573,0.16071428571428573,0.0,0.16071428571428573,0.16071428571428573,0.8392857142857143,4,torque_limited,0.06,4,5,1,0.2,1.0274504409581722
