clip,frames,fps,gap,airborne_frac,infeasible_frac,unsupported_impulse_Ns,unsupported_impulse_per_weight_s,torque_infeasible_frac,max_tau_ratio_p95,sim_infeasible_frac
KIT_675_walk_with_handrail_beam_right03_poses_100_jpos,268,50.0,0.06,0.4664179104477612,0.4664179104477612,856.504,2.6186648390365814,0.0,0.66,0.4664179104477612
KIT_675_walk_with_handrail_beam_right04_poses_100_jpos,232,50.0,0.06,0.5129310344827587,0.5129310344827587,819.54,2.5056515581760737,0.0,0.6914999999999992,0.5129310344827587
KIT_675_walk_with_handrail_beam_right05_poses_100_jpos,236,50.0,0.06,0.4745762711864407,0.4745762711864407,782.7760000000001,2.393249754865942,0.0,0.685,0.4745762711864407
KIT_675_walk_with_handrail_beam_right06_poses_100_jpos,238,50.0,0.06,0.47478991596638653,0.47478991596638653,773.202,2.3639783245294392,0.0,0.6704999999999984,0.47478991596638653
KIT_675_walk_with_handrail_beam_right07_poses_100_jpos,271,50.0,0.06,0.45018450184501846,0.45018450184501846,848.998,2.5957160865709668,0.0,0.75,0.45018450184501846
KIT_675_walk_with_handrail_beam_right08_poses_100_jpos,231,50.0,0.06,0.47186147186147187,0.47186147186147187,752.218,2.2998220999439805,0.0,0.68,0.47186147186147187
KIT_675_walk_with_handrail_beam_right09_poses_100_jpos,244,50.0,0.06,0.5573770491803278,0.5573770491803278,935.6220000000001,2.8605592431898557,0.0,0.5124999999999997,0.5573770491803278
KIT_675_walk_with_handrail_beam_right10_poses_100_jpos,284,50.0,0.06,0.44014084507042256,0.44014084507042256,868.2819999999999,2.654674751978229,0.0,0.63,0.44014084507042256
KIT_675_walk_with_handrail_left01_poses_100_jpos,231,50.0,0.06,0.0,0.0,22.977999999999998,0.07025265576270812,0.0,0.71,0.0
KIT_675_walk_with_handrail_left02_poses_100_jpos,270,50.0,0.06,0.0,0.0,29.024,0.08873762211057709,0.0,0.6109999999999997,0.0
KIT_675_walk_with_handrail_left03_poses_100_jpos,246,50.0,0.06,0.0,0.0,26.66,0.08150995746513182,0.0,0.69,0.0
KIT_675_walk_with_handrail_left04_poses_100_jpos,264,50.0,0.06,0.0,0.0,36.522000000000006,0.11166191547417643,0.0,0.76,0.0
KIT_675_walk_with_handrail_left05_poses_100_jpos,243,50.0,0.06,0.0,0.0,35.102000000000004,0.10732042486650623,0.0,0.7479999999999996,0.0
KIT_675_walk_with_handrail_left06_poses_100_jpos,234,50.0,0.06,0.0,0.0,24.844,0.07595774130771696,0.0,0.6735,0.0
KIT_675_walk_with_handrail_left07_poses_100_jpos,223,50.0,0.06,0.0,0.0,34.528000000000006,0.10556548429692691,0.0,0.6489999999999998,0.0
KIT_675_walk_with_handrail_left08_poses_100_jpos,211,50.0,0.06,0.0,0.0,27.488,0.08404147452368878,0.0,0.74,0.0
KIT_675_walk_with_handrail_left09_poses_100_jpos,228,50.0,0.06,0.0,0.0,22.432000000000002,0.06858332205018142,0.0,0.7494999999999993,0.0
KIT_675_walk_with_handrail_left10_poses_100_jpos,241,50.0,0.06,0.0,0.0,32.316,0.09880254258976742,0.0,0.73,0.0
KIT_675_walk_with_handrail_right01_poses_100_jpos,200,50.0,0.06,0.0,0.0,21.34,0.065244654625128,0.0,0.76,0.0
KIT_675_walk_with_handrail_right02_poses_100_jpos,234,50.0,0.06,0.0,0.0,39.594,0.12105421064795305,0.0,0.5304999999999999,0.0
KIT_675_walk_with_handrail_right03_poses_100_jpos,169,50.0,0.06,0.0,0.0,31.018000000000004,0.09483405328782665,0.0,0.55,0.0
KIT_675_walk_with_handrail_right04_poses_100_jpos,155,50.0,0.06,0.0,0.0,19.356,0.05917879732539727,0.0,0.7289999999999994,0.0
KIT_675_walk_with_handrail_right05_poses_100_jpos,194,50.0,0.06,0.0,0.0,34.672,0.10600574813319767,0.0,0.7134999999999999,0.0
KIT_675_walk_with_handrail_right06_poses_100_jpos,175,50.0,0.06,0.0,0.0,26.066000000000003,0.07969386914051484,0.0,0.6729999999999998,0.0
KIT_675_walk_with_handrail_right07_poses_100_jpos,191,50.0,0.06,0.0,0.0,25.478,0.07789612514240915,0.0,0.8300000000000001,0.0
KIT_675_walk_with_handrail_right08_poses_100_jpos,209,50.0,0.06,0.0,0.0,28.419999999999998,0.08689095990844133,0.0,0.5619999999999998,0.0
KIT_675_walk_with_handrail_right09_poses_100_jpos,168,50.0,0.06,0.0,0.0,33.358000000000004,0.10198834062722681,0.0,0.5930000000000001,0.0
KIT_675_walk_with_handrail_right10_poses_100_jpos,194,50.0,0.06,0.0,0.0,24.490000000000002,0.07487542604355132,0.0,0.8734999999999999,0.0
KIT_675_walk_with_handrail_table_beam_left01_poses_100_jpos,307,50.0,0.06,0.5504885993485342,0.5504885993485342,1144.7359999999999,3.4999018255365764,0.0,0.39,0.5504885993485342
KIT_675_walk_with_handrail_table_beam_left02_poses_100_jpos,373,50.0,0.06,0.4718498659517426,0.4718498659517426,1216.308,3.718725181714161,0.0,0.38,0.4718498659517426
KIT_675_walk_with_handrail_table_beam_left03_poses_100_jpos,319,50.0,0.06,0.4670846394984326,0.4670846394984326,1020.4999999999998,3.120064200793961,0.0,0.7109999999999996,0.4670846394984326
KIT_675_walk_with_handrail_table_beam_left04_poses_100_jpos,289,50.0,0.06,0.5121107266435986,0.5121107266435986,1020.1500000000001,3.1189941150808034,0.0,0.8059999999999997,0.5121107266435986
KIT_675_walk_with_handrail_table_beam_left05_poses_100_jpos,254,50.0,0.06,0.6338582677165354,0.6338582677165354,1080.858,3.3046020107219594,0.0,0.7334999999999999,0.6338582677165354
KIT_675_walk_with_handrail_table_beam_left06_poses_100_jpos,277,50.0,0.06,0.5812274368231047,0.5812274368231047,1086.848,3.322915763355723,0.0,0.8,0.5812274368231047
KIT_675_walk_with_handrail_table_beam_left07_poses_100_jpos,294,50.0,0.06,0.48639455782312924,0.48639455782312924,962.798,2.9436468127349578,0.0,0.7534999999999996,0.48639455782312924
KIT_675_walk_with_handrail_table_beam_left08_poses_100_jpos,407,50.0,0.06,0.49385749385749383,0.49385749385749383,1376.534,4.208598191646952,0.0,0.39,0.49385749385749383
KIT_675_walk_with_handrail_table_beam_left10_poses_100_jpos,475,50.0,0.06,0.5684210526315789,0.5684210526315789,1830.5760000000002,5.596780641286237,0.0,0.38,0.5684210526315789
KIT_675_walk_with_handrail_table_beam_left11_poses_100_jpos,296,50.0,0.06,0.48986486486486486,0.48986486486486486,976.968,2.986969997179103,0.0,0.8,0.48986486486486486
KIT_675_walk_with_handrail_table_beam_right01_poses_100_jpos,412,50.0,0.06,0.5048543689320388,0.5048543689320388,1415.484,4.327683444582695,0.0,0.38,0.5048543689320388
KIT_675_walk_with_handrail_table_beam_right02_poses_100_jpos,422,50.0,0.06,0.4928909952606635,0.5118483412322274,1443.424,4.413106858370233,0.0,0.39,0.5118483412322274
KIT_675_walk_with_handrail_table_beam_right03_poses_100_jpos,424,50.0,0.06,0.49056603773584906,0.5094339622641509,1460.614,4.465663353825057,0.0,0.41,0.5094339622641509
KIT_675_walk_with_handrail_table_beam_right04_poses_100_jpos,342,50.0,0.06,0.6608187134502924,0.6783625730994152,1536.6019999999999,4.697988134314945,0.0,0.38,0.6783625730994152
KIT_675_walk_with_handrail_table_beam_right05_poses_100_jpos,387,50.0,0.06,0.5478036175710594,0.5684754521963824,1470.206,4.494989817141095,0.0,0.39,0.5684754521963824
KIT_675_walk_with_handrail_table_beam_right06_poses_100_jpos,419,50.0,0.06,0.4701670644391408,0.48448687350835323,1395.402,4.266284983749432,0.0,0.6619999999999994,0.48448687350835323
KIT_675_walk_with_handrail_table_beam_right07_poses_100_jpos,413,50.0,0.06,0.5351089588377724,0.5520581113801453,1509.1960000000001,4.614197365586911,0.0,0.38,0.5520581113801453
KIT_675_walk_with_handrail_table_beam_right08_poses_100_jpos,432,50.0,0.06,0.5300925925925926,0.5532407407407407,1591.4879999999998,4.865795918464654,0.0,0.38,0.5532407407407407
KIT_675_walk_with_handrail_table_beam_right10_poses_100_jpos,405,50.0,0.06,0.5753086419753086,0.5753086419753086,1569.714,4.79922435755521,0.0,0.4,0.5753086419753086
KIT_675_walk_with_handrail_table_left001_poses_100_jpos,379,50.0,0.06,0.0,0.0,58.466,0.17875323230144022,0.0,0.6809999999999997,0.0
KIT_675_walk_with_handrail_table_left002_poses_100_jpos,363,50.0,0.06,0.0,0.0,67.386,0.20602513104821352,0.0,0.7579999999999996,0.0
KIT_675_walk_with_handrail_table_left003_poses_100_jpos,385,50.0,0.06,0.0,0.0,85.72999999999999,0.2621098519687078,0.0,0.7059999999999991,0.0
KIT_675_walk_with_handrail_table_left004_poses_100_jpos,372,50.0,0.06,0.0,0.0,38.972,0.11915251546628344,0.0,0.75,0.0
KIT_675_walk_with_handrail_table_left005_poses_100_jpos,319,50.0,0.06,0.0,0.0,56.763999999999996,0.17354955834773975,0.0,0.64,0.0
KIT_675_walk_with_handrail_table_left006_poses_100_jpos,298,50.0,0.06,0.0,0.0,56.348,0.17227768504295748,0.0,0.6614999999999998,0.0
KIT_675_walk_with_handrail_table_left007_poses_100_jpos,322,50.0,0.06,0.0,0.0,62.888000000000005,0.1922730009402554,0.0,0.63,0.0
KIT_675_walk_with_handrail_table_left008_poses_100_jpos,297,50.0,0.06,0.0,0.0,65.702,0.2008764900740469,0.0,0.6219999999999993,0.0
KIT_675_walk_with_handrail_table_left009_poses_100_jpos,306,50.0,0.06,0.0,0.0,77.198,0.2360242196696641,0.0,0.7275,0.0
KIT_675_walk_with_handrail_table_left010_poses_100_jpos,303,50.0,0.06,0.0,0.0,87.71,0.26816347971743104,0.0,0.6259999999999991,0.0
KIT_675_walk_with_handrail_table_right001_poses_100_jpos,305,50.0,0.06,0.0,0.0,67.188,0.20541976827334119,0.0,0.7180000000000001,0.0
KIT_675_walk_with_handrail_table_right002_poses_100_jpos,315,50.0,0.06,0.0,0.0,53.400000000000006,0.16326450595041403,0.0,0.72,0.0
KIT_675_walk_with_handrail_table_right003_poses_100_jpos,297,50.0,0.06,0.0,0.0,31.204,0.0954027274096764,0.0,0.66,0.0
KIT_675_walk_with_handrail_table_right004_poses_100_jpos,314,50.0,0.06,0.0,0.0,40.016,0.1223444282792466,0.0,0.5569999999999994,0.0
KIT_675_walk_with_handrail_table_right005_poses_100_jpos,252,50.0,0.06,0.0,0.0,53.122,0.1624145521553913,0.0,0.6444999999999999,0.0
KIT_675_walk_with_handrail_table_right006_poses_100_jpos,243,50.0,0.06,0.0,0.0,33.620000000000005,0.10278937621821946,0.0,0.7389999999999998,0.0
KIT_675_walk_with_handrail_table_right007_poses_100_jpos,342,50.0,0.06,0.0,0.0,78.166,0.23898377101348434,0.0,0.53,0.0
KIT_675_walk_with_handrail_table_right008_poses_100_jpos,309,50.0,0.06,0.0,0.003236245954692557,111.89,0.3420911155578994,0.0,0.71,0.003236245954692557
KIT_675_walk_with_handrail_table_right009_poses_100_jpos,285,50.0,0.06,0.031578947368421054,0.031578947368421054,157.93599999999998,0.4828715919809849,0.0,0.7380000000000001,0.031578947368421054
KIT_675_walk_with_handrail_table_right010_poses_100_jpos,403,50.0,0.06,0.04714640198511166,0.04714640198511166,225.736,0.6901624815584768,0.0,0.63,0.04714640198511166
KIT_675_walk_with_table_left01_poses_100_jpos,338,50.0,0.06,0.0,0.0,116.804,0.35711511897063974,0.0,0.58,0.0
KIT_675_walk_with_table_left02_poses_100_jpos,375,50.0,0.06,0.0,0.0,56.45,0.17258953859364928,0.0,0.68,0.0
KIT_675_walk_with_table_left03_poses_100_jpos,355,50.0,0.06,0.0,0.0,106.564,0.3258074683913843,0.0,0.63,0.0
KIT_675_walk_with_table_left04_poses_100_jpos,315,50.0,0.06,0.0,0.01904761904761905,93.02600000000001,0.28441655300642726,0.0,0.65,0.01904761904761905
KIT_675_walk_with_table_left05_poses_100_jpos,370,50.0,0.06,0.0,0.013513513513513514,119.81,0.3663056265527922,0.0,0.6110000000000002,0.013513513513513514
KIT_675_walk_with_table_left06_poses_100_jpos,334,50.0,0.06,0.0,0.0,139.752,0.4272760531007914,0.0,0.6,0.0
KIT_675_walk_with_table_left07_poses_100_jpos,331,50.0,0.06,0.0,0.0,81.744,0.24992310438971244,0.0,0.605,0.0
KIT_675_walk_with_table_left08_poses_100_jpos,337,50.0,0.06,0.0,0.011869436201780416,127.018,0.38834327746834624,0.0,0.6019999999999999,0.011869436201780416
KIT_675_walk_with_table_left09_poses_100_jpos,347,50.0,0.06,0.0,0.0,122.008,0.3730257648314254,0.0,0.5869999999999999,0.0
KIT_675_walk_with_table_left10_poses_100_jpos,368,50.0,0.06,0.0,0.0,134.19600000000003,0.41028920675134384,0.0,0.6264999999999997,0.0
KIT_675_walk_with_table_right01_poses_100_jpos,411,50.0,0.06,0.012165450121654502,0.012165450121654502,148.13199999999998,0.4528969624615493,0.0,0.495,0.012165450121654502
KIT_675_walk_with_table_right02_poses_100_jpos,410,50.0,0.06,0.014634146341463415,0.014634146341463415,117.222,0.35839310705092575,0.0,0.7154999999999995,0.014634146341463415
KIT_675_walk_with_table_right03_poses_100_jpos,373,50.0,0.06,0.0,0.0,112.84,0.3449956339221858,0.0,0.6779999999999984,0.0
KIT_675_walk_with_table_right04_poses_100_jpos,415,50.0,0.06,0.0,0.0,124.31400000000001,0.38007610098726163,0.0,0.53,0.0
KIT_675_walk_with_table_right05_poses_100_jpos,382,50.0,0.06,0.0,0.0,167.946,0.5134760433773078,0.0,0.47949999999999987,0.0
KIT_675_walk_with_table_right06_poses_100_jpos,376,50.0,0.06,0.0,0.0,148.458,0.4538936708686623,0.0,0.58,0.0
KIT_675_walk_with_table_right07_poses_100_jpos,387,50.0,0.06,0.0,0.0,139.972,0.4279486784062051,0.0,0.46699999999999986,0.0
KIT_675_walk_with_table_right08_poses_100_jpos,416,50.0,0.06,0.01201923076923077,0.01201923076923077,173.37,0.5300593145435072,0.0,0.42,0.01201923076923077
KIT_675_walk_with_table_right09_poses_100_jpos,399,50.0,0.06,0.0,0.0,169.14600000000002,0.5171449086795643,0.0,0.39,0.0
KIT_675_walk_with_table_right10_poses_100_jpos,447,50.0,0.06,0.0,0.0,119.88,0.3665196436954239,0.0,0.59,0.0
KIT_675_wash_left_arm_01_poses_100_jpos,4248,50.0,0.06,0.004708097928436911,0.005414312617702448,1004.8,3.0720632130894385,0.0,0.44,0.005414312617702448
KIT_675_wash_left_arm_03_poses_100_jpos,3359,50.0,0.06,0.03632033343256922,0.03929740994343554,1224.026,3.7423221003831744,0.0,0.52,0.03929740994343554
KIT_675_wash_left_arm_04_poses_100_jpos,4003,50.0,0.06,0.0022483137646764927,0.002498126405196103,635.066,1.941643010035686,0.0,0.5,0.002498126405196103
KIT_675_wash_left_arm_05_poses_100_jpos,3806,50.0,0.06,0.06857593273778245,0.07015239096163951,2219.522,6.785939377829118,0.0,0.48,0.07015239096163951
KIT_675_wash_left_arm_06_poses_100_jpos,3719,50.0,0.06,0.02581339069642377,0.02635116966926593,1215.582,3.7165055182062963,0.0,0.47,0.02635116966926593
KIT_675_wash_right_arm_01_poses_100_jpos,3228,50.0,0.06,0.0,0.0012391573729863693,532.3040000000001,1.6274597298769513,0.0,0.47,0.0012391573729863693
KIT_675_wash_right_arm_02_poses_100_jpos,3476,50.0,0.06,0.004027617951668585,0.004027617951668585,577.636,1.766057231445194,0.0,0.48,0.004027617951668585
KIT_675_wash_right_arm_04_poses_100_jpos,3383,50.0,0.06,0.015370972509606859,0.015370972509606859,709.1439999999999,2.168128179919483,0.0,0.46,0.015370972509606859
KIT_675_wash_right_arm_05_poses_100_jpos,3770,50.0,0.06,0.01936339522546419,0.01936339522546419,871.05,2.6631376012754333,0.0,0.5,0.01936339522546419
KIT_675_wash_right_arm_06_poses_100_jpos,3337,50.0,0.06,0.012286484866646689,0.012286484866646689,723.006,2.2105096889360496,0.0,0.5,0.012286484866646689
KIT_6_LeftTurn01_1_poses_100_jpos,305,50.0,0.06,0.0,0.0,12.076,0.036921014491707864,0.0,0.62,0.0
KIT_6_LeftTurn02_1_poses_100_jpos,263,50.0,0.06,0.0,0.0,5.496,0.01680340308433475,0.0,0.59,0.0
KIT_6_LeftTurn03_1_poses_100_jpos,273,50.0,0.06,0.0,0.0,7.148,0.02185420765044119,0.0,0.63,0.0
KIT_6_LeftTurn04_1_poses_100_jpos,250,50.0,0.06,0.0,0.0,4.640000000000001,0.014186279168725115,0.0,0.61,0.0
KIT_6_LeftTurn05_1_poses_100_jpos,250,50.0,0.06,0.0,0.0,7.462,0.02281422740453164,0.0,0.5954999999999998,0.0
KIT_6_LeftTurn06_1_poses_100_jpos,254,50.0,0.06,0.0,0.0,7.812,0.023884313117689782,0.0,0.61,0.0
KIT_6_LeftTurn07_1_poses_100_jpos,242,50.0,0.06,0.0,0.0,6.5440000000000005,0.02000754544830542,0.0,0.59,0.0
KIT_6_LeftTurn08_1_poses_100_jpos,262,50.0,0.06,0.0,0.0,9.018,0.027571522746457564,0.0,0.6094999999999998,0.0
KIT_6_LeftTurn09_1_poses_100_jpos,279,50.0,0.06,0.0,0.0,5.962,0.018228145776711023,0.0,0.59,0.0
KIT_6_LeftTurn10_1_poses_100_jpos,250,50.0,0.06,0.0,0.0,5.54,0.016937928145417485,0.0,0.57,0.0
KIT_6_RightTurn01_1_poses_100_jpos,254,50.0,0.06,0.0,0.0,4.784000000000001,0.014626543004995895,0.0,0.56,0.0
KIT_6_RightTurn02_1_poses_100_jpos,252,50.0,0.06,0.0,0.0,6.162,0.018839623327087104,0.0,0.59,0.0
KIT_6_RightTurn03_1_poses_100_jpos,256,50.0,0.06,0.0,0.0,6.458,0.019744610101643703,0.0,0.5650000000000001,0.0
KIT_6_RightTurn04_1_poses_100_jpos,258,50.0,0.06,0.0,0.0,6.8260000000000005,0.0208697287943357,0.0,0.59,0.0
KIT_6_RightTurn05_1_poses_100_jpos,252,50.0,0.06,0.0,0.0,5.3,0.016204155084966188,0.0,0.56,0.0
KIT_6_RightTurn06_1_poses_100_jpos,237,50.0,0.06,0.0,0.0,4.398,0.013446391332770055,0.0,0.5819999999999999,0.0
KIT_6_RightTurn07_1_poses_100_jpos,262,50.0,0.06,0.0,0.0,5.718,0.0174821431652522,0.0,0.5594999999999999,0.0
KIT_6_RightTurn08_1_poses_100_jpos,267,50.0,0.06,0.0,0.0,4.952,0.015140184147311806,0.0,0.58,0.0
KIT_6_RightTurn09_1_poses_100_jpos,259,50.0,0.06,0.0,0.0,7.066000000000001,0.021603501854787,0.0,0.59,0.0
KIT_6_RightTurn10_1_poses_100_jpos,260,50.0,0.06,0.0,0.0,5.045999999999999,0.015427578595988561,0.0,0.5804999999999998,0.0
KIT_6_WalkInClockwiseCircle01_1_poses_100_jpos,353,50.0,0.06,0.0,0.0,12.418000000000001,0.037966641102850966,0.0,0.7179999999999995,0.0
KIT_6_WalkInClockwiseCircle02_1_poses_100_jpos,382,50.0,0.06,0.0,0.0,15.948,0.04875921986698882,0.0,0.63,0.0
KIT_6_WalkInClockwiseCircle03_1_poses_100_jpos,357,50.0,0.06,0.0,0.0,19.17,0.05861012320354751,0.0,0.7219999999999999,0.0
KIT_6_WalkInClockwiseCircle04_1_poses_100_jpos,364,50.0,0.06,0.0,0.0,14.536000000000001,0.04444218836133368,0.0,0.7184999999999996,0.0
KIT_6_WalkInClockwiseCircle05_1_poses_100_jpos,367,50.0,0.06,0.0,0.0,15.982000000000003,0.04886317105055276,0.0,0.72,0.0
KIT_6_WalkInClockwiseCircle06_1_poses_100_jpos,367,50.0,0.06,0.0,0.0,14.1,0.043109167301513825,0.0,0.7169999999999999,0.0
KIT_6_WalkInClockwiseCircle07_1_poses_100_jpos,359,50.0,0.06,0.0,0.0,12.64,0.03864538118376842,0.0,0.702999999999999,0.0
KIT_6_WalkInClockwiseCircle08_1_poses_100_jpos,364,50.0,0.06,0.0,0.0,16.416,0.05019007733486886,0.0,0.74,0.0
KIT_6_WalkInClockwiseCircle09_poses_100_jpos,352,50.0,0.06,0.0,0.0,17.128,0.052366937414207705,0.0,0.69,0.0
KIT_6_WalkInClockwiseCircle10_poses_100_jpos,362,50.0,0.06,0.0,0.0,18.772,0.057393282878299104,0.0,0.6794999999999999,0.0
KIT_6_WalkInCounterClockwiseCircle01_1_poses_100_jpos,410,50.0,0.06,0.0,0.0,21.096,0.06449865201366918,0.0,0.67,0.0
KIT_6_WalkInCounterClockwiseCircle02_1_poses_100_jpos,375,50.0,0.06,0.0,0.0,21.950000000000003,0.06710966115377506,0.0,0.7320000000000004,0.0
KIT_6_WalkInCounterClockwiseCircle03_1_poses_100_jpos,364,50.0,0.06,0.0,0.0,29.766000000000002,0.09100620382247236,0.0,0.74,0.0
KIT_6_WalkInCounterClockwiseCircle04_1_poses_100_jpos,396,50.0,0.06,0.0,0.0,26.122,0.07986508285462016,0.0,0.6525000000000001,0.0
KIT_6_WalkInCounterClockwiseCircle05_1_poses_100_jpos,346,50.0,0.06,0.0,0.0,29.154,0.08913508251832156,0.0,0.64,0.0
KIT_6_WalkInCounterClockwiseCircle06_1_poses_100_jpos,348,50.0,0.06,0.0,0.0,26.186,0.0800607556707405,0.0,0.69,0.0
KIT_6_WalkInCounterClockwiseCircle07_1_poses_100_jpos,382,50.0,0.06,0.0,0.0,24.156,0.07385425853442326,0.0,0.6694999999999999,0.0
KIT_6_WalkInCounterClockwiseCircle08_1_poses_100_jpos,370,50.0,0.06,0.0,0.0,30.42,0.09300573541220215,0.0,0.6455000000000002,0.0
KIT_6_WalkInCounterClockwiseCircle09_1_poses_100_jpos,369,50.0,0.06,0.0,0.0,27.006000000000004,0.08256781362728242,0.0,0.62,0.0
KIT_6_WalkInCounterClockwiseCircle10_1_poses_100_jpos,340,50.0,0.06,0.0,0.0,27.278,0.0833994230957939,0.0,0.69,0.0
KIT_6_WalkingStraightBackwards01_poses_100_jpos,229,50.0,0.06,0.0,0.0,7.851999999999999,0.024006608627765005,0.0,0.46,0.0
KIT_6_WalkingStraightBackwards02_poses_100_jpos,250,50.0,0.06,0.0,0.0,10.492,0.03207811229272929,0.0,0.6009999999999996,0.0
KIT_6_WalkingStraightBackwards03_poses_100_jpos,256,50.0,0.06,0.0,0.0,5.8020000000000005,0.017738963736410155,0.0,0.53,0.0
KIT_6_WalkingStraightBackwards04_poses_100_jpos,263,50.0,0.06,0.0,0.0,3.9080000000000004,0.011948271334348653,0.0,0.54,0.0
KIT_6_WalkingStraightBackwards05_poses_100_jpos,265,50.0,0.06,0.0,0.0,8.100000000000001,0.024764840790231342,0.0,0.5679999999999998,0.0
KIT_6_WalkingStraightBackwards06_poses_100_jpos,262,50.0,0.06,0.0,0.0,10.120000000000001,0.030940764049029776,0.0,0.6,0.0
KIT_6_WalkingStraightBackwards07_poses_100_jpos,236,50.0,0.06,0.0,0.0,6.818,0.020845269692320652,0.0,0.57,0.0
KIT_6_WalkingStraightBackwards08_poses_100_jpos,242,50.0,0.06,0.0,0.0,8.422,0.02574931964633683,0.0,0.6289999999999998,0.0
KIT_6_WalkingStraightBackwards09_poses_100_jpos,255,50.0,0.06,0.0,0.0,6.113999999999999,0.018692868714996844,0.0,0.5959999999999996,0.0
KIT_6_WalkingStraightBackwards10_poses_100_jpos,245,50.0,0.06,0.0,0.0,6.164,0.018845738102590864,0.0,0.55,0.0
KIT_725_Trial_02_poses_100_jpos,1709,50.0,0.06,0.16617905207723815,0.16617905207723815,2206.488,6.746089385871109,0.0,0.59,0.16617905207723815
KIT_7_LeftTurn01_poses_100_jpos,281,50.0,0.06,0.0,0.0,11.024000000000001,0.03370464257672967,0.0,0.6,0.0
KIT_7_LeftTurn02_poses_100_jpos,273,50.0,0.06,0.0,0.0,16.36,0.050018863620763555,0.0,0.6039999999999998,0.0
KIT_7_LeftTurn03_poses_100_jpos,268,50.0,0.06,0.0,0.0,14.29,0.043690070974371095,0.0,0.6064999999999997,0.0
KIT_7_LeftTurn04_poses_100_jpos,299,50.0,0.06,0.0,0.0,9.542,0.029173593928442897,0.0,0.5719999999999993,0.0
KIT_7_LeftTurn05_poses_100_jpos,270,50.0,0.06,0.0,0.0,9.254,0.02829306625590134,0.0,0.5554999999999999,0.0
KIT_7_LeftTurn06_poses_100_jpos,267,50.0,0.06,0.0,0.0,10.758,0.03289137743472948,0.0,0.59,0.0
KIT_7_LeftTurn07_poses_100_jpos,256,50.0,0.06,0.0,0.0,11.888000000000002,0.036346225594354346,0.0,0.58,0.0
KIT_7_LeftTurn08_poses_100_jpos,257,50.0,0.06,0.0,0.0,9.318000000000001,0.028488739072021686,0.0,0.58,0.0
KIT_7_LeftTurn09_poses_100_jpos,275,50.0,0.06,0.0,0.0,11.982,0.036633620043031105,0.0,0.63,0.0
KIT_7_LeftTurn10_poses_100_jpos,261,50.0,0.06,0.0,0.0,18.08,0.055277570553997867,0.0,0.55,0.0
KIT_7_RightTurn01_poses_100_jpos,273,50.0,0.06,0.0,0.0,18.386,0.05621313120607327,0.0,0.5939999999999998,0.0
KIT_7_RightTurn02_poses_100_jpos,261,50.0,0.06,0.0,0.0,15.304,0.04679026215477784,0.0,0.58,0.0
KIT_7_RightTurn03_poses_100_jpos,278,50.0,0.06,0.0,0.0,15.052,0.046019800441303965,0.0,0.61,0.0
KIT_7_RightTurn04_poses_100_jpos,272,50.0,0.06,0.0,0.0,18.1,0.05533871830903547,0.0,0.57,0.0
KIT_7_RightTurn05_poses_100_jpos,268,50.0,0.06,0.0,0.0,24.88,0.07606780726678466,0.0,0.62,0.0
KIT_7_RightTurn06_poses_100_jpos,262,50.0,0.06,0.0,0.0,17.28,0.05283166035249353,0.0,0.59,0.0
KIT_7_RightTurn07_poses_100_jpos,252,50.0,0.06,0.0,0.0,16.188000000000002,0.049492992927440124,0.0,0.6044999999999998,0.0
KIT_7_RightTurn08_poses_100_jpos,282,50.0,0.06,0.0,0.0,21.904,0.06696902131718857,0.0,0.5894999999999998,0.0
KIT_7_RightTurn09_poses_100_jpos,249,50.0,0.06,0.0,0.0,16.252000000000002,0.04968866574356046,0.0,0.6159999999999999,0.0
KIT_7_RightTurn10_poses_100_jpos,305,50.0,0.06,0.0,0.0,14.629999999999999,0.04472958281001044,0.0,0.58,0.0
KIT_7_WalkInClockwiseCircle01_poses_100_jpos,438,50.0,0.06,0.0,0.0,34.354,0.1050334988280997,0.0,0.6314999999999997,0.0
KIT_7_WalkInClockwiseCircle02_poses_100_jpos,360,50.0,0.06,0.0,0.0,35.162,0.10750386813161908,0.0,0.61,0.0
KIT_7_WalkInClockwiseCircle03_poses_100_jpos,372,50.0,0.06,0.0,0.0,32.518,0.09942013491564726,0.0,0.65,0.0
KIT_7_WalkInClockwiseCircle04_poses_100_jpos,356,50.0,0.06,0.0,0.0,36.19,0.11064686274055213,0.0,0.63,0.0
KIT_7_WalkInClockwiseCircle05_poses_100_jpos,373,50.0,0.06,0.0,0.0,34.094,0.1042385780126108,0.0,0.62,0.0
KIT_7_WalkInClockwiseCircle06_poses_100_jpos,366,50.0,0.06,0.0,0.0,40.082,0.12254621587087071,0.0,0.65,0.0
KIT_7_WalkInClockwiseCircle07_poses_100_jpos,371,50.0,0.06,0.0,0.0,49.226,0.1505029694740652,0.0,0.635,0.0
KIT_7_WalkInClockwiseCircle08_poses_100_jpos,375,50.0,0.06,0.0,0.0,42.894000000000005,0.13114359022915842,0.0,0.6430000000000001,0.0
KIT_7_WalkInClockwiseCircle09_poses_100_jpos,370,50.0,0.06,0.0,0.0,40.404,0.1235306947269762,0.0,0.64,0.0
KIT_7_WalkInClockwiseCircle10_poses_100_jpos,363,50.0,0.06,0.0,0.0,39.28,0.12009419089386261,0.0,0.6679999999999996,0.0
KIT_7_WalkInCounterClockwiseCircle01_poses_100_jpos,375,50.0,0.06,0.0,0.0,22.556,0.06896243813141459,0.0,0.63,0.0
